Code,Name,U_Status,U_Address,U_ComCode,U_ComName,WarehouseHO,RegionCode,RegionName,AreaCode,AreaName,Provinces,Xvalue,Yvalue,ShopType
30902,STG 89 Hùng Vương,A,"89 - 91 Hùng Vương, Phường 6, Thành Phố Sóc Trăng, Tỉnh Sóc Trăng",090920,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI SÓC TRĂNG,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Sóc Trăng,9.612449,105.968897,B
30503,LDG 73 Trương Công Định,A,"73 Trương Công Định, Phường 1, Tp. Đà Lạt, Tỉnh Lâm Đồng",090519,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI LÂM ĐỒNG,11000,00005,Miền Trung,00177,Miền Trung-KV3,Lâm Đồng,11.945072,108.434860,B
30102,PTO 1772 Hùng Vương,A,"1772, khu 2B, tồ 15C, đường Hùng Vương, Phường Nông Trang, Thành phố Việt Trì, Phú Thọ",090126,CHI NHÁNH PHÚ THỌ - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00442,Miền Bắc 1-KV10,Phú Thọ,21.326439,105.381368,C
30602,PYN 363 Trần Hưng Đạo,A,"363 Trần Hưng Đạo, Phường 6, TP Tuy Hòa, Tỉnh Phú Yên",090622,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI PHÚ YÊN,11000,00005,Miền Trung,00395,Miền Trung-KV7,Phú Yên,13.088502,109.314509,B
30705,BDH 52 Tăng Bạt Hổ,A,"Lô L1-A1 Trung tâm thương mại Chợ Lớn Quy Nhơn -An Phú Thịnh Plaza, 52A Tắng Bạt Hổ, P.Lê Lợi, TP.Quy Nhơn, Tỉnh Bình Định",090727,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI BÌNH ĐỊNH,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.773379,109.232801,D
30808,HCM 305 Tô Hiến Thành,A,305 Tô Hiến Thành – Phường 13 - Quân  10  –TPHCM,090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.777873,106.665691,A
30304,NBH 953 Trần Hưng Đạo,A,"Số 953 đường Trần Hưng Đạo, phường Vân Giang, thành phố Ninh Bình, tỉnh Ninh Bình, Việt Nam",090328,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT NINH BÌNH,11001,00003,Miền Bắc 2,00174,Miền Bắc 2-KV3,Ninh Bình,20.255152,105.972752,A
30208,HNI 190 Xã Đàn,A,"Số 190 Phố Xã Đàn, P.Kim Liên, Quận Đống Đa, TP.Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,21.011331,105.837181,B
30103,LCI 30 Nhạc Sơn,A,"Số nhà 030 tổ 10 đường Nhạc Sơn, Phường Duyên Hải, TP Lào Cai, Tỉnh Lào Cai, Việt Nam",090129,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI LÀO CAI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Lào Cai,22.500568,103.965393,A
30703,DAG 318 Lê Duẩn,A,"318 Lê Duẩn, P.Tân Chính, Q.Thanh Khê, TP.Đà Nẵng",090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00176,Miền Trung-KV2,Đà Nẵng,16.069539,108.209859,A
30813,HCM 306A Trường Chinh,A,"306A Trường Chinh, Phường 13, Quân Tân Bình -TPHCM",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00072,Hồ Chí Minh-KV3,Hồ Chí Minh,10.7980825,106.643998,A
30906,BTE 77C Đồng Khởi,A,"Số 77C, Đại lộ Đồng Khởi, khu phố 6, phường Phú Khương, Tp. Bến Tre, Tỉnh Bến Tre",090931,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI BẾN TRE,11000,00204,Miền Tây Nam Bộ,00145,Miền Tây NB 1,Bến Tre,10.243730,106.375549,B
30105,LSN 20 Trần Đăng Ninh,A,"Số 20 Đường Trần Đăng Ninh, khối 1, P Hoàng Văn Thụ, TP Lạng Sơn",090132,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI LẠNG SƠN,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Lạng Sơn,21.852697,106.757244,C
30305,QNH 295 Trần Phú - Cẩm Phả,A,"295 Đường Trần Phú, tổ 5, khu 5, P Cẩm Thành, TP Cẩm Phả, Quảng Ninh",090307,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI QUẢNG NINH,11001,00002,Miền Bắc 1,00188,Miền Bắc 1-KV5,Quảng Ninh,21.0118949,107.279109,D
30905,DTP 205 Nguyễn Sinh Sắc,A,"205 Nguyễn Sinh Sắc, Phường 2, Thành Phố Sa Đéc, Tỉnh Đồng Tháp",090930,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI ĐỒNG THÁP,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Đồng Tháp,10.290402,105.767375,C
30104,TNN 891 Dương Tự Minh,A,"Số nhà 891, Đường Dương Tự Minh, P Hoàng Văn Thụ, TP Thái Nguyên",090112,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI THÁI NGUYÊN,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Thái Nguyên,21.602553,105.821397,D
30814,HCM 608 Trần Hưng Đạo,A,608 Trần Hưng Đạo - Phường 2 - Quận 5,090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.754896,106.678866,A
30211,HNI 216 Thái Hà,A,"216 Thái Hà, Quận Đống Đa, TP HN",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00577,Hà Nội-KV8,Hà Nội,21.013849,105.818979,A
30815,HCM 512 Hồng Bàng,A,512 Hồng Bàng - Phường 12 - Quận 6,090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00178,Hồ Chí Minh-KV5,Hồ Chí Minh,10.753821,106.634971,B
30504,LDG 539 Trần Phú - Bảo Lộc,A,"539 Trần Phú, Phường BLao, TP Bảo Lộc, Tỉnh Lâm Đồng",090519,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI LÂM ĐỒNG,11000,00005,Miền Trung,00177,Miền Trung-KV3,Lâm Đồng,11.540874,107.811732,B
30106,YBI 15 Điện Biên,A,"Số nhà 15, đường Điện Biên, Tổ 10, Phường yên Ninh, TP Yên Bái, Tỉnh Yên Bái, Việt Nam",090133,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI YÊN BÁI,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Yên Bái,21.711560,104.887313,D
30907,VLG 139 Lê Thái Tổ,A,"Số 139-139C đường Lê Thái Tổ, Phường 2, TP Vĩnh Long, Tỉnh Vĩnh Long",090934,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI VĨNH LONG,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Vĩnh Long,10.253586,105.964336,B
30823,HCM 739 Kinh Dương Vương,A,"739 Kinh Dương Vương, P.An Lạc, Q.Bình Tân, HCM",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00065,Hồ Chí Minh-KV2,Hồ Chí Minh,10.728333,106.607569,B
30908,BLU 66 Hòa Bình-TP Bạc Liêu,A,"66 Đường Hòa Bình, Phường 3, TP Bạc Liêu, Tỉnh Bạc Liêu",090935,CHI NHÁNH BẠC LIÊU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Bạc Liêu,9.287819,105.721828,B
30408,QBH 24 Trần Hưng Đạo - Đồng Hới,A,"Số 24, Trần Hưng Đạo, Phường Đồng Phú, TP Đồng Hới, Tỉnh Quảng Bình",090437,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH QUẢNG BÌNH,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Quảng Bình,17.470481,106.620094,C
30909,AGG 311 Trần Hưng Đạo - Long Xuyên,A,"Số 311/2B Trần Hưng Đạo, Khóm 7, Phường Mỹ Long, TP Long Xuyên, Tỉnh An Giang",090936,CHI NHÁNH AN GIANG - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00231,Miền Tây NB 4,An Giang,10.376346,105.441367,A
30107,SLA Tổ 12 Chiềng Lề,A,"TỔ 12, PHƯỜNG CHIỀNG LỀ, THÀNH PHỐ SƠN LA, TỈNH SƠN LA, VIỆT NAM",090139,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI SƠN LA,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Sơn La,21.339176,103.909446,C
30827,TNH 247 Đường 782,A,"247 Đường 782, Ấp Phước Đức A, Xã Phước Đông, Huyện Gò Dầu, Tỉnh Tây Ninh, VN",090823,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00382,Miền Đông NB 6,Tây Ninh,11.082866,106.265525,C
30109,DBN Tổ 6 Tân Thanh,A,"Tổ dân Phố 6, Phường Tân Thanh, Thành phố Điện Biên Phủ, Tỉnh Điện Biên",090144,CHI NHÁNH ĐIỆN BIÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Điện Biên,21.392904,103.015899,C
30410,QTI 21 Hùng Vương,A,"Số 21 Hùng Vương, Khu phố 8, Phường 1, TP Đông Hà, Tỉnh Quảng Trị, Việt Nam",090443,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG TRỊ,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Quảng Trị,16.814747,107.100548,B
30706,QNI 411 Quang Trung,A,"Số 411 Quang Trung, Phường Nguyễn Nghiêm, TP Quảng Ngãi, Tỉnh Quãng Ngãi, Việt Nam",090745,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NGÃI,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Ngãi,15.123220,108.803908,B
30828,HCM 14-16 Phan Đăng Lưu,A,"Số 14-16 Phan Đăng Lưu, Phường 6, Quận Bình Thạnh, TP HCM",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00072,Hồ Chí Minh-KV3,Hồ Chí Minh,10.803222,106.692332,A
30215,HBH 240 tổ 22,A,"Số 240, tổ 22, Phường Phương Lâm, TP. Hòa Bình, Tỉnh Hòa Bình",090242,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÒA BÌNH,11001,00002,Miền Bắc 1,00187,Miền Bắc 1-KV4,Hòa Bình,20.819766,105.339333,B
30108,BGG 2 Xương Giang,A,"SỐ 02 ĐƯỜNG XƯƠNG GIANG, PHƯỜNG TRẦN PHÚ, THÀNH PHỐ  BẮC GIANG, TỈNH BẮC GIANG, VIỆT NAM",090138,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC GIANG,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Bắc Giang,21.277347,106.190586,D
30829,HCM 192 Cách Mạng Tháng 8,A,"Số 192K Cách Mạng Tháng 8, Phường 10, Quận 3, TP HCM",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00269,Hồ Chí Minh-KV7,Hồ Chí Minh,10.779269,106.679167,A
30409,THA 175 Trần Phú,A,Số 175 Trần Phú - Phường Ba Đình - TP Thanh Hóa - Tỉnh Thanh Hóa,090405,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THANH HÓA,11001,00003,Miền Bắc 2,00173,Miền Bắc 2-KV2,Thanh Hóa,19.803613,105.776385,A
30832,HCM 56/6C Phan Văn Hớn,A,56/6C Phan Văn Hớn- P.Tân Thới Nhất- Quận 12 - TP. HCM,090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00072,Hồ Chí Minh-KV3,Hồ Chí Minh,10.834339,106.607292,B
30707,DAG Lô A1 Nguyễn Văn Linh nối dài,A,"Lô A1 Nguyễn Văn Linh nối dài, Phường Nam Dương, Quận Hải Châu, TP Đà Nẵng",090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00395,Miền Trung-KV7,Đà Nẵng,16.060966,108.217383,A
30912,AGG 243 Lê Lợi - Châu Đốc,A,"Số 243-245 Lê Lợi, Phường Châu Phú B, TP Châu Đốc, Tỉnh An Giang, Việt Nam",090936,CHI NHÁNH AN GIANG - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00231,Miền Tây NB 4,An Giang,10.703615,105.131419,C
30830,BDG 145/4B Phan Đình Phùng - Thuận An,A,"Số 145/4B đường Phan Đình Phùng, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00179,Miền Đông NB 2,Bình Dương,10.899656,106.698318,C
30849,DNI 24/11 KP Long Điềm,A,"Số 24/11 KP Long Điềm, phường Long Bình Tân, TP Biên Hòa, tỉnh Đồng Nai",090817,CHI NHÁNH ĐỒNG NAI - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00452,Miền Đông NB 7,Đồng Nai,10.900357,106.853848,B
30831,HCM 489 Huỳnh Tấn Phát,A,489-491 Huỳnh Tấn Phát- P.Tân Thuận Đông- Quận 7 - TP. HCM,090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00228,Hồ Chí Minh-KV6,Hồ Chí Minh,10.745371,106.729348,B
30219,BNH 291 Trần Phú -Từ Sơn,A,291-293 Trần Phú - P.Đông Ngạc - Từ Sơn- Bắc Ninh,090213,CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT - CHI NHÁNH BẮC NINH,11001,00002,Miền Bắc 1,00442,Miền Bắc 1-KV10,Bắc Ninh,21.116645,105.957316,B
30913,AGG 244 Trần Hưng Đạo - Long Xuyên,A,"Số 244 Trần Hưng Đạo, Phường Bình Khánh, TP Long Xuyên, Tình An Giang, Việt Nam",090936,CHI NHÁNH AN GIANG - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00231,Miền Tây NB 4,An Giang,10.368304,105.447911,C
30505,KTM 67 Trần Hưng Đạo,A,"Số nhà 67, Đường Trần Hưng Đạo, Phường Quyết Thắng, TP Kon Tum, Tình Kon Tum, Việt Nam",090549,CHI NHÁNH KON TUM - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00626,Miền Trung-KV10,Kon Tum,14.349795,108.005589,B
30308,NDH 174 Trần Hưng Đạo,A,"Số 174,176,178 đường Trần Hưng Đạo,  Phường Trần Hưng Đạo, TP Nam Định, Tỉnh Nam Định, Việt Nam",090348,CHI NHÁNH NAM ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00174,Miền Bắc 2-KV3,Nam Định,20.426062,106.175720,B
30708,DAG 671 Tôn Đức Thắng - Hòa Khánh,A,Số 671-673 Tôn Đức Thắng - Phường Hòa Khánh Bắc - Quận Liên Chiểu - TP Đà nẵng,090704,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI ĐÀ NẴNG,11000,00005,Miền Trung,00253,Miền Trung-KV5,Đà Nẵng,16.069398,108.151441,A
30835,HCM 344 Lê Văn Khương,A,"Số 344 Lê Văn Khương, Phường Thới An, Quận 12, TP Hồ Chí Minh",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00269,Hồ Chí Minh-KV7,Hồ Chí Minh,10.876381,106.649092,B
30220,HNI 422 Cầu Giấy,A,"Số 422, 424, 426 Cầu Giấy, phường Dịch Vọng, quận Cầu Giấy, Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00180,Hà Nội-KV4,Hà Nội,21.036404,105.790174,A
30223,HNM 34 Biên Hòa,A,"Số 34 Biên Hoà, phường Minh Khai, thành phố Phủ lý, tỉnh Hà Nam",090252,CHI NHÁNH HÀ NAM- CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00210,Miền Bắc 2-KV5,Hà Nam,20.543812,105.916860,A
30222,VPC 145 Hai Bà Trưng,A,"Số 145 đường Hai Bà Trưng, Phường Hùng Vương, Thị xã Phúc Yên, Tỉnh Vĩnh Phúc",090251,CHI NHÁNH VĨNH PHÚC - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00442,Miền Bắc 1-KV10,Vĩnh Phúc,21.231147,105.707196,D
30110,LCU 330 Trần Phú,A,"Số 330 Đường Trần Phú, phường Tân Phong, Tp. Lai Châu, tỉnh Lai Châu",090154,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI LAI CHÂU,11001,00002,Miền Bắc 1,00352,Miền Bắc 1-KV7,Lai Châu,22.399045,103.459870,D
30837,BPC 109 Nguyễn Huệ,A,"109 Nguyễn Huệ, Phường An Lộc, Thị xã Bình Long, tỉnh Bình Phước",090847,CHI NHÁNH BÌNH PHƯỚC - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00144,Miền Đông NB 1,Bình Phước,11.651910,106.607755,C
30224,HNI 182 Lê Duẩn,A,"Số 182 Lê Duẩn, Quận Hai Bà Trưng, TP. Hà Nội, Việt Nam",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00036,Hà Nội-KV1,Hà Nội,21.017592,105.841417,B
30915,LAN 2 Ngô Quyền,A,"Số 2 đường Ngô Quyền, Phường 1, Thành phố Tân An, Tỉnh Long An, Việt Nam",090953,CHI NHÁNH LONG AN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00414,Miền Tây NB 8,Long An,10.538076,106.412320,B
30914,DTP 162 Nguyễn Huệ,A,"Số 162-164 Nguyễn Huệ, phường 2, Thành phố Cao Lãnh, Tỉnh Đồng Tháp, VN",090930,CHI NHÁNH ĐỒNG THÁP - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00167,Miền Tây NB 2,Đồng Tháp,10.457207,105.637593,B
30916,CTO 83 Trần Hưng Đạo,A,"Số 83 Trần Hưng Đạo, Phường An Phú, Quận Ninh Kiều, TP Cần Thơ, Việt Nam",090910,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI CẦN THƠ,11000,00204,Miền Tây Nam Bộ,00257,Miền Tây NB 5,Cần Thơ,10.037663,105.776496,A
30841,BAR 155 Nguyễn Thái Học,A,"Số 155 Nguyễn Thái Học, phường 7, Thành phố Vũng Tàu, Tỉnh Bà Rịa Vũng Tàu, Việt Nam",090818,CHI NHÁNH VŨNG TÀU - CÔNG TY  CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bà Rịa,10.367592,107.085192,A
30836,BDG 77/20 Đại lộ Bình Dương-Thủ dầu 1,A,"Số 77/20, đại lộ Bình Dương, tổ 20, khu phố 1, phường Phú Thọ, TP. Thủ Dầu Một, Tỉnh Bình Dương",090811,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT TẠI BÌNH DƯƠNG,11000,00205,Miền Đông Nam Bộ,00206,Miền Đông NB 3,Bình Dương,10.972465,106.671200,B
30709,QNM 295 Phan Châu Trinh,A,"295 Phan Chu Trinh, Phường Phước Hòa, Thành phố Tam Kỳ, Tỉnh Quảng Nam, Việt Nam",090755,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI QUẢNG NAM,11000,00005,Miền Trung,00421,Miền Trung-KV8,Quảng Nam,15.567700,108.490787,B
30840,HCM 804 Nguyễn Kiệm,A,"Số 804 Nguyễn Kiệm, phường 3, Quận Gò Vấp, TP. Hồ Chí Minh",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00458,Hồ Chí Minh-KV8,Hồ Chí Minh,10.813615,106.679010,C
30710,BDH 267 Lê Hồng Phong,A,"267-269 đường Lê Hồng Phong, Phường Lê Hồng Phong, TP Quy nhơn- Tỉnh Bình Định",090727,CHI NHÁNH BÌNH ĐỊNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00005,Miền Trung,00355,Miền Trung-KV6,Bình Định,13.776962,109.225664,A
30411,TTH 105 Hùng Vương,A,"105-107-109 Hùng Vương, Phường Phú Hội, Thành phố Huế, Việt Nam",090408,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI THỪA THIÊN HUẾ,11000,00005,Miền Trung,00176,Miền Trung-KV2,Thừa Thiên Huế,16.459272,107.599496,B
30839,HCM 202 Nguyễn Thị Minh Khai,A,"Số 202 Nguyễn Thị Minh Khai, phường 6, Quận 3, TP. Hồ Chí Minh",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00043,Hồ Chí Minh-KV1,Hồ Chí Minh,10.775439,106.690761,A
30917,CMU 126A Nguyễn Tất Thành,A,"Số 126A đường Nguyễn Tất Thành, khóm 1, Phường 8, TP Cà Mau, Tỉnh Cà Mau, Việt Nam",090946,CHI NHÁNH CÀ MAU - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00337,Miền Tây NB 6,Cà Mau,9.170377,105.146896,C
30115,CBG 44 Sông Bằng,A,"Số nhà 44-46, Tổ 4, Phường Sông Bằng, TP Cao Bằng, Tỉnh Cao Bằng, Việt Nam",090156,CHI NHÁNH CAO BẰNG - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00002,Miền Bắc 1,00442,Miền Bắc 1-KV10,Cao Bằng,22.666596,106.264325,C
30113,HAG 135 Trần Hưng Đạo,A,"Số nhà 135-137 đường Trần Hưng Đạo, tổ 8, phường Trần Phú, thành phố Hà Giang, tỉnh Hà Giang",090158,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ GIANG,11001,00002,Miền Bắc 1,00170,Miền Bắc 1-KV3,Hà Giang,22.830560,104.985424,B
30918,AGG 188 Tôn Đức Thắng - Tân Châu,A,"188 Tôn Đức Thắng, phường Long Thạnh, Thị Xã Tân Châu, Tỉnh An Giang, Việt Nam",090936,CHI NHÁNH AN GIANG - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11000,00204,Miền Tây Nam Bộ,00231,Miền Tây NB 4,An Giang,10.799220,105.244547,C
30228,HYN 28A Bần Yên Nhân,A,"Số 28A, Thị trấn Bần Yên Nhân, Huyện Mỹ Hào, Tỉnh Hưng Yên, Việt Nam.",090262,CHI NHÁNH HƯNG YÊN - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00374,Miền Bắc 2-KV0,Hưng Yên,20.933240,106.057838,A
30226,HNI C12 Thanh Xuân Bắc,A,"C12 Thanh Xuân Bắc, Quận Thanh Xuân, TP  Hà Nội",090201,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI HÀ NỘI,11001,00006,Hà Nội,00580,Hà Nội-KV9,Hà Nội,20.990927,105.802041,B
30845,HCM 94A Trường Chinh,A,"Số 94A đường Trường Chinh, Khu phố 6, Phường Tân Hưng Thuận, Quận 12, TP HCM, Việt Nam",090800,CÔNG TY CỔ PHẦN BÁN LẺ KỶ THUẬT SỐ FPT,11000,00007,Hồ Chí Minh,00458,Hồ Chí Minh-KV8,Hồ Chí Minh,10.827647,106.625266,C
30412,HTH 43 Trần Phú,A,"Số 43, đường Trần Phú, khối 4, Phường Trần Phú, thành phố Hà Tĩnh, tỉnh Hà Tĩnh",090460,CHI NHÁNH HÀ TĨNH - CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT,11001,00003,Miền Bắc 2,00172,Miền Bắc 2-KV1,Hà Tĩnh,18.340717,105.893441,B
30604,NTN 362 Thống Nhất,A,"Số 362-364 Thống nhất, Phường Phủ Hà, TP Phan Rang-Tháp chàm, Tỉnh Ninh Thuận, Việt Nam",090659,CHI NHÁNH CÔNG TY CỔ PHẦN BÁN LẺ KỸ THUẬT SỐ FPT TẠI NINH THUẬN,11000,00005,Miền Trung,00422,Miền Trung-KV9,Ninh Thuận,11.569413,108.991139,A
